"roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
125,-43.1,167,17,0.14,0.13,-0.16,47,45,-156,177,601,-305,15.4,56.4,-37,27,0.58,-0.64,0.46,-260,-42,-31,-283,380,537,100.8473242,-5.260169599,-55.92542206,21,0.59,-0.63,-0.39,-11,177,-111,-299,492,156,0,0,0,37,1.17,-1.38,-0.44,-320,173,21,-589,-59,521,"C"
124,-43.2,167,17,0.14,0.11,-0.18,47,46,-157,173,602,-313,14.7,57.9,-40.4,28,0.43,-0.71,1.13,-270,-36,-27,-296,381,515,86.30647393,-14.04313784,-68.78339146,20,0.98,-0.95,-0.43,-28,152,-127,-364,451,150,0,0,0,37,1.19,-1.32,-0.21,-342,106,25,-516,-193,429,"C"
124,-43.3,167,17,0.13,0.11,-0.18,46,46,-156,177,602,-296,13.2,57.5,-43,26,0,-0.11,0.21,-255,-18,1,-293,367,518,90.39850191,-23.63731314,-60.94730797,20,1.09,-1.08,-0.71,-45,151,-110,-466,366,123,0,0,0,34,1.24,-0.9,0.05,-330,59,21,-374,-367,297,"C"
124,-43.3,167,17,0.13,0.11,-0.16,47,44,-157,170,606,-307,13.1,56.2,-42.2,26,-0.27,0.08,0.2,-254,-5,16,-264,366,539,98.89047266,-18.48442028,-54.44681262,18,1.04,-0.8,-0.66,-33,150,-93,-482,343,118,0,0,0,33,1.22,-0.98,0,-324,46,22,-341,-411,266,"C"
124,-43.3,167,17,0.13,0.11,-0.18,45,44,-158,177,606,-296,13.3,52.4,-40.4,27,-0.9,0.27,0.2,-261,8,30,-202,340,568,87.12643621,-23.76597524,-64.25930739,19,0.8,-0.69,-0.15,-44,143,-112,-518,309,81,0,0,0,32,1.3,-0.9,-0.05,-309,15,12,-287,-462,213,"C"
124,-43.3,167,17,0.13,0.11,-0.16,48,44,-155,176,606,-315,14.1,46.5,-38.7,23,-1.28,0.29,0.62,-215,0,51,-126,331,586,71.56177607,-21.62892699,-80.89048291,17,0.43,-0.48,-0.2,-35,107,-118,-534,291,72,0,0,0,31,1.28,-0.72,0.05,-302,-22,2,-229,-519,157,"C"
124,-43.4,167,17,0.13,0.11,-0.15,45,44,-157,180,600,-297,15.6,39.3,-37.2,24,-1.75,0.48,0.8,-209,-10,99,-15,317,582,64.03617868,-27.61349389,-85.42948958,18,0.29,-0.26,-0.33,-47,103,-130,-547,276,60,0,0,0,30,1.3,-0.61,0.23,-285,-62,-7,-179,-550,119,"C"
126,-42.3,166,18,0.08,0.11,-0.2,44,47,-161,171,594,-311,23.5,9.01,-13.6,11,1.83,-1.24,1,-83,26,65,329,312,470,116.4037633,10.06205799,-39.26845506,21,-0.13,0.56,0.25,21,192,-80,-192,549,162,0,0,0,46,1.64,-0.06,0.79,-13,452,3,-122,772,657,"C"
126,-42.3,166,18,0.06,0.11,-0.2,45,44,-161,171,603,-319,23.6,11,-13.9,11,1.69,-1.12,0.61,-100,23,46,307,313,477,115.7216316,12.17695124,-39.31434388,22,-0.1,0.53,0.16,26,196,-82,-198,554,147,0,0,0,47,1.65,-0.22,0.74,-18,458,6,-136,786,666,"C"
126,-42.2,166,18,0.06,0.11,-0.2,47,47,-160,170,602,-311,23.5,13,-14.2,11,1.67,-1.04,0.38,-96,5,39,281,318,488,115.9791429,14.32954888,-38.23881546,22,-0.08,0.48,0.1,31,199,-81,-184,549,145,0,0,0,48,1.62,-0.32,0.69,-27,471,6,-144,785,661,"C"
126,-42.1,166,17,0.13,0.11,-0.16,49,44,-158,170,596,-309,23.6,25.6,-14.8,18,1.46,-0.87,0.69,-172,0,39,114,326,541,119.0589292,19.02241111,-32.50259409,24,0.05,0.37,0.02,45,221,-76,-149,576,145,0,0,0,53,1.27,-1.41,-0.16,-46,517,10,-294,820,711,"C"
126,-42.1,166,18,0.13,0.11,-0.16,46,48,-160,174,600,-312,23.8,27.1,-15.1,18,1.32,-0.92,0.74,-172,-5,40,92,327,551,119.2427963,20.04690275,-31.63913299,25,0.06,0.37,-0.03,48,224,-75,-153,566,146,0,0,0,55,1.45,-1.49,-0.31,-38,534,5,-334,830,732,"C"
125,-42.2,166,18,0.14,0.11,-0.2,45,47,-159,177,601,-303,24.1,28.6,-15.4,18,1.27,-0.96,0.89,-169,-14,42,80,333,564,120.1055222,20.08615669,-30.60623536,25,0.1,0.42,-0.11,49,229,-74,-146,568,142,0,0,0,54,1.69,-1.59,-0.43,-40,526,9,-350,828,744,"C"
125,-42.2,166,18,0.13,0.11,-0.18,46,45,-159,180,601,-317,25.2,33.5,-17.1,19,1.03,-0.93,0.74,-185,-7,17,5,356,556,119.1033312,22.29745925,-30.20965326,25,0.1,0.35,-0.18,55,231,-74,-121,569,148,0,0,0,54,1.88,-2.44,-0.05,-93,516,5,-486,807,765,"C"
125,-42.1,166,17,0.11,0.11,-0.16,47,44,-158,165,605,-312,23.7,46.9,-21,26,1.01,-0.83,0.69,-249,-31,-10,-168,346,560,116.2233244,24.55005406,-31.96963416,24,0.34,-0.14,-0.26,58,219,-75,-117,569,153,0,0,0,43,1.59,-2.39,-0.56,-235,347,-1,-711,411,697,"C"
125,-42.1,166,17,0.11,0.11,-0.16,46,45,-158,175,606,-319,22.8,51.9,-22.9,27,0.83,-0.74,0.69,-259,-29,-8,-239,346,564,113.0234191,18.8250338,-39.32499516,23,0.53,-0.5,-0.41,42,203,-86,-146,557,169,0,0,0,39,1.36,-1.99,-0.61,-277,263,-1,-677,158,583,"C"
125,-42.1,166,18,0.11,0.11,-0.16,47,47,-159,173,605,-309,22.7,53.4,-23.8,27,0.71,-0.72,0.84,-259,-30,-7,-253,346,558,107.7631153,16.2500962,-46.10776613,23,0.71,-0.64,-0.43,36,196,-99,-169,548,170,0,0,0,38,1.33,-1.88,-0.39,-309,213,5,-652,63,532,"C"
125,-42.1,166,17,0.1,0.13,-0.15,46,45,-157,175,604,-299,22.6,54.4,-24.9,26,0.53,-0.67,0.87,-257,-25,-5,-271,339,553,106.9473405,8.361621657,-49.30028571,22,1.03,-0.82,-0.44,18,189,-102,-204,533,172,0,0,0,37,1.33,-1.77,-0.23,-305,189,11,-610,-21,485,"C"
125,-42,166,17,0.1,0.11,-0.13,46,43,-159,171,602,-298,22.4,55.2,-26.5,27,0.31,-0.56,0.87,-262,-26,-5,-281,345,547,103.4645412,-4.448093945,-53.38969265,21,1.43,-1.19,-0.75,-9,174,-103,-259,509,167,0,0,0,37,1.33,-1.62,0.07,-322,155,25,-565,-117,425,"C"
126,-41.5,164,18,0.1,0.11,-0.15,50,43,-161,164,602,-314,-150,-68.3,149,42,-0.39,-0.27,0.49,87,-165,-369,337,-118,-544,43.42771635,-24.75160308,-106.2275402,19,0.13,0.08,-0.21,-46,79,-164,-590,210,27,0,0,0,41,0.24,3.23,1.84,-272,283,92,-693,377,826,"C"
126,-41.4,164,18,0.1,0.11,-0.18,47,48,-162,165,609,-316,-153,-66.9,153,43,-0.08,-0.43,0.69,74,-163,-377,313,-106,-556,36.7371237,-27.54062924,-110.3473152,20,0.03,0.02,-0.08,-53,70,-174,-589,202,25,0,0,0,46,1.04,2.91,2.35,-246,371,73,-687,526,873,"C"
126,-41.4,164,18,0.11,0.11,-0.18,45,45,-161,166,602,-317,-154,-70.6,160,41,1.06,-0.71,0.98,69,-160,-359,346,-112,-525,42.37742095,-24.39960065,-107.3651806,20,0.24,0.19,-0.05,-47,80,-171,-591,218,25,0,0,0,48,0.29,2.42,0.48,-228,402,72,-604,737,921,"C"
126,-41.4,164,18,0.11,0.11,-0.2,42,49,-161,164,604,-312,-154,-72.1,160,40,1.25,-0.79,0.98,67,-162,-356,364,-128,-532,39.9560803,-25.16154008,-109.0702113,20,0.24,0.19,-0.05,-48,75,-171,-586,222,25,0,0,0,46,0.4,2.49,0.77,-170,408,88,-571,760,931,"C"
126,-41.4,164,18,0.11,0.11,-0.2,42,47,-162,166,604,-313,-154,-73.7,161,40,1.45,-0.88,0.98,66,-160,-350,387,-118,-528,39.29479704,-24.36927161,-110.1122704,19,0.22,0.18,-0.08,-46,73,-170,-585,223,28,0,0,0,46,0.67,2.12,1.12,-133,422,87,-568,765,927,"C"
126,-41.3,164,18,0.13,0.11,-0.15,55,43,-162,170,610,-309,-156,-84.5,166,37,2.42,-1.49,1.03,78,-157,-314,504,-104,-459,42.47141028,-25.91731526,-106.4139852,20,0.14,0.1,0,-51,82,-174,-592,231,20,0,0,0,49,1,1.93,1.23,-132,462,40,-520,805,887,"C"
126,-41.6,164,18,0.19,0.11,-0.15,50,45,-159,167,603,-309,34.4,-78.2,-21.2,32,3.66,-2.14,1.13,55,-135,-277,636,-76,-355,46.57632636,-24.93363951,-103.2782273,21,0.13,0.11,0.15,-50,91,-174,-585,230,21,0,0,0,49,0.95,1.99,1.02,-124,465,20,-457,828,851,"C"
126,-41.7,165,17,0.19,0.1,-0.15,45,40,-160,166,607,-312,33.4,-67.5,-18.6,25,4.26,-2.42,1.03,47,-123,-210,712,-33,-225,46.49805216,-25.69133127,-102.9327395,20,0.16,0.16,0.13,-51,90,-172,-586,245,20,0,0,0,50,0.77,1.61,0.89,-143,465,8,-428,836,834,"C"
126,-41.8,165,17,0.18,0.11,-0.11,42,47,-159,171,603,-307,29.4,-53.2,-13.1,17,4.74,-2.76,0.84,21,-73,-149,747,45,-87,44.88848575,-24.40529538,-105.1003848,21,0.19,0.13,0.15,-49,88,-176,-587,252,8,0,0,0,46,0.64,1.57,0.64,-109,438,25,-395,831,825,"C"
126,-41.8,165,18,0.13,0.11,-0.15,45,47,-163,172,600,-320,30.4,-34.1,-12.9,5,4.78,-2.92,0.95,-14,-36,-34,706,151,117,44.90196263,-22.38385441,-106.152061,21,0.26,0.1,0.25,-45,88,-177,-584,256,10,0,0,0,43,0.77,1.43,0.94,-98,407,20,-362,839,818,"C"
126,-41.8,165,18,0.1,0.11,-0.16,45,44,-161,171,601,-322,29.7,-19.9,-12.4,5,4.43,-2.84,0.8,-42,22,25,630,221,216,43.90347891,-23.44453108,-106.5115991,21,0.24,0.08,0.33,-47,86,-177,-580,249,-10,0,0,0,44,0.93,1.35,1.08,-56,425,15,-336,838,799,"C"
126,-41.7,165,18,0.08,0.11,-0.16,47,49,-161,170,599,-321,29.7,-8.22,-12.9,12,4.16,-2.7,0.62,-80,30,81,507,295,320,44.17030649,-21.29439612,-107.3708708,21,0.19,0.03,0.39,-44,89,-183,-584,261,-15,0,0,0,44,0.95,1.35,1.08,-77,427,-9,-312,834,773,"C"
126,-41.7,165,18,0.08,0.11,-0.18,48,47,-163,170,599,-321,30,-2.62,-13.2,15,4.06,-2.6,0.69,-106,43,94,463,305,348,44.20477226,-21.06978721,-107.4492668,21,0.16,-0.03,0.39,-44,90,-185,-580,255,-19,0,0,0,44,0.9,1.41,1,-79,424,-12,-298,828,766,"C"
126,-41.6,165,18,0.08,0.11,-0.18,48,44,-160,170,607,-318,31.6,16.4,-14.6,19,3.45,-2.39,1.08,-153,47,101,249,390,439,42.46603404,-17.62348192,-110.6534231,23,0.16,0.03,0.56,-40,94,-204,-588,256,-27,0,0,0,42,0.75,1.46,0.87,-50,408,-18,-245,816,721,"C"
126,-41.5,165,18,0.1,0.11,-0.2,47,42,-160,167,602,-314,34,36.1,-17.3,24,2.47,-2.1,0.97,-220,57,73,-24,457,451,48.09458298,-18.16384195,-105.107845,23,0.08,0.14,0.07,-41,105,-197,-590,270,-38,0,0,0,42,0.9,1.36,0.95,-25,412,-18,-195,803,673,"C"
126,-41.5,164,18,0.1,0.11,-0.16,47,47,-160,167,604,-317,34.2,39.4,-18,27,2.25,-1.98,0.94,-257,53,36,-83,460,440,49.71048265,-17.7554704,-103.7307984,23,-0.02,0.11,0.11,-40,108,-195,-585,276,-44,0,0,0,43,0.92,1.38,0.95,-23,418,-21,-170,800,670,"C"
126,-41.5,164,18,0.11,0.11,-0.2,48,48,-161,168,601,-320,34.2,42.1,-18.8,27,1.99,-1.85,0.9,-254,45,32,-134,467,453,48.91993155,-16.89386987,-104.824444,24,-0.1,0.1,0.16,-39,109,-201,-588,272,-40,0,0,0,44,0.9,1.3,0.89,-19,426,-19,-167,791,650,"C"
126,-41.4,165,18,0.11,0.11,-0.21,48,45,-162,172,602,-315,34.2,44.8,-19.7,25,1.8,-1.75,0.87,-245,41,27,-156,462,442,46.6540067,-14.02021873,-108.0364852,23,-0.13,0.08,0.13,-32,103,-202,-579,276,-32,0,0,0,44,0.88,1.24,0.8,-22,431,-24,-152,788,641,"C"
126,-41.4,165,18,0.11,0.11,-0.16,50,43,-161,170,599,-321,33.4,51.9,-22.6,27,1.45,-1.59,0.79,-263,29,-8,-262,481,423,49.81077725,-13.96076482,-104.9947195,22,-0.42,0.13,0.08,-30,103,-187,-585,273,-15,0,0,0,44,0.85,1,0.52,-18,429,-17,-130,774,632,"C"
126,-41.5,165,18,0.13,0.11,-0.16,47,45,-159,170,603,-313,32.8,53.6,-23.8,27,1.24,-1.54,0.79,-263,15,-13,-291,473,425,52.15809235,-14.1486148,-102.6493242,22,-0.43,0.13,0.08,-30,106,-182,-587,275,-16,0,0,0,44,0.85,0.87,0.49,-12,427,-16,-125,775,636,"C"
126,-41.6,165,17,0.13,0.11,-0.16,47,44,-158,173,605,-316,29.6,63.8,-27.3,32,1.11,-0.24,-0.38,-307,-3,-58,-406,449,410,44.84010543,-34.72295228,-98.70786447,22,-0.58,0.53,0.28,-73,93,-179,-553,298,49,0,0,0,48,1.32,-0.11,0.51,3,469,3,-142,790,648,"C"
126,-41.6,165,18,0.13,0.11,-0.16,47,44,-159,170,596,-314,30.1,65,-25.5,33,0.77,-0.22,0.16,-316,-42,-65,-412,439,421,26.85462411,-25.23935761,-119.7846264,20,-0.26,0.08,0.08,-48,51,-179,-548,302,60,0,0,0,52,1.4,-0.64,0.56,-54,509,-1,-163,794,646,"C"
126,-41.6,165,18,0.11,0.11,-0.16,47,45,-160,171,606,-312,30.6,65.3,-25.2,34,0.61,-0.29,0.52,-320,-53,-67,-419,438,426,32.26907922,-25.22018374,-115.5428778,20,-0.22,0.02,0.02,-48,61,-176,-546,301,51,0,0,0,54,1.43,-0.72,0.41,-55,530,-9,-191,797,645,"C"
126,-41.6,165,18,0.1,0.11,-0.16,47,45,-159,176,602,-308,31.1,65.7,-25.6,34,0.35,-0.42,0.9,-321,-53,-66,-412,442,410,36.99081442,-31.67415077,-107.333218,18,-0.06,-0.02,-0.26,-56,65,-158,-548,301,70,0,0,0,55,1.43,-1.09,-0.02,-71,534,2,-244,814,674,"C"
126,-41.6,165,17,0.1,0.11,-0.16,46,44,-159,165,597,-314,31,66,-26.9,32,0.27,-0.51,0.98,-299,-63,-64,-410,439,402,52.62563942,-28.9421269,-95.48674475,18,-0.14,-0.13,-0.23,-50,88,-143,-545,298,73,0,0,0,55,1.45,-1.56,-0.23,-95,532,12,-297,823,707,"C"
126,-41.6,165,18,0.1,0.11,-0.15,47,46,-159,166,598,-307,30.9,66.1,-27.6,31,0.27,-0.53,0.98,-294,-62,-66,-411,447,401,53.43001477,-30.69847113,-93.70733068,18,-0.16,-0.11,-0.2,-54,91,-144,-545,283,81,0,0,0,57,1.43,-1.57,-0.3,-77,549,16,-317,825,722,"C"
126,-41.5,165,18,0.11,0.11,-0.16,47,45,-161,167,600,-311,30.1,66.8,-30.5,32,0.29,-0.64,0.98,-295,-58,-76,-419,448,387,57.66209812,-32.82920781,-88.48568065,17,-0.11,-0.13,-0.15,-55,93,-132,-543,282,90,0,0,0,57,1.61,-2.26,-0.28,-108,549,23,-429,822,760,"C"
126,-41.5,165,18,0.11,0.11,-0.15,49,44,-160,170,597,-315,29.6,67.1,-32,32,0.27,-0.74,1.13,-294,-62,-72,-419,448,395,54.87132379,-30.64147132,-92.41272975,16,-0.11,-0.16,-0.13,-48,83,-127,-544,279,90,0,0,0,58,1.64,-2.39,-0.33,-111,561,21,-454,815,769,"C"
126,-41.5,165,18,0.1,0.11,-0.16,47,47,-161,168,604,-310,29.1,67.4,-33.3,31,0.31,-0.77,1.18,-289,-52,-73,-424,447,391,51.16305702,-28.73922963,-96.94751729,16,-0.13,-0.19,-0.08,-44,76,-128,-547,264,89,0,0,0,58,1.7,-2.52,-0.44,-115,561,18,-496,796,773,"C"
126,-41.4,165,18,0.1,0.11,-0.16,46,49,-162,167,604,-315,27.6,69.3,-39.7,32,0.43,-0.42,0.62,-301,7,-92,-439,455,366,58.44300733,-33.73996579,-87.1844846,15,0.27,-0.16,-0.15,-48,80,-111,-555,242,89,0,0,0,49,1.65,-3.28,-0.79,-197,438,1,-674,593,764,"C"
126,-41.3,164,18,0.06,0.11,-0.18,44,46,-162,165,599,-317,27.9,70.1,-39.9,33,0.45,-0.35,0.74,-305,-22,-94,-439,458,368,50.52519174,-36.64531778,-92.4519892,16,0.11,-0.02,0.11,-57,77,-127,-559,242,93,0,0,0,44,1.78,-3.4,-0.26,-213,370,-25,-709,384,685,"C"
127,-40.8,163,18,0.06,0.13,-0.18,52,43,-161,162,602,-302,27.5,72.1,-41.2,32,0.43,-0.39,0.48,-302,-39,-87,-439,452,363,47.61632121,-34.37697431,-96.55717097,15,0.16,0.02,-0.16,-50,68,-122,-568,224,84,0,0,0,31,1.53,-2.15,-0.46,-265,150,6,-576,-105,427,"C"
127,-40.7,163,18,0.1,0.11,-0.16,51,42,-159,167,605,-312,27,72.6,-41.6,33,0.4,-0.39,0.52,-306,-27,-97,-441,452,361,38.64027114,-32.8920753,-105.14044,15,0.19,-0.02,-0.13,-48,56,-129,-573,214,86,0,0,0,32,1.54,-2.07,-0.2,-292,112,0,-521,-201,359,"C"
127,-40.8,163,18,0.13,0.13,-0.16,47,43,-160,158,607,-320,26.6,73.4,-42.3,33,0.43,-0.4,0.61,-307,-18,-103,-437,460,369,38.32509511,-37.5795657,-101.9309884,15,0.14,0.02,-0.1,-53,54,-123,-571,218,84,0,0,0,32,1.4,-1.56,0.08,-305,71,0,-430,-347,263,"C"
127,-40.8,163,18,0.08,0.13,-0.2,47,45,-162,166,603,-311,26.4,75.5,-42.3,32,0.48,-0.32,0.54,-294,-11,-111,-427,468,393,35.84794494,-39.89401092,-101.9919909,16,0.08,0.16,0.3,-62,56,-136,-567,222,89,0,0,0,29,1.25,-0.72,0.31,-281,-43,-1,-169,-577,91,"C"
127,-40.8,162,18,0.08,0.11,-0.16,50,43,-163,168,598,-317,27.3,75.8,-41.5,32,0.39,-0.27,0.61,-291,-1,-107,-425,460,389,28.52683224,-33.78339552,-112.0981907,16,0.16,0.06,0.1,-53,45,-144,-565,235,82,0,0,0,28,1.24,-0.45,0.36,-268,-64,-10,-119,-600,65,"C"
127,-40.7,162,18,0.1,0.11,-0.16,50,44,-163,162,600,-302,27.4,76,-41.3,31,0.4,-0.27,0.49,-290,12,-97,-422,464,391,27.93694874,-31.87206079,-114.0208133,16,0.18,0.06,-0.02,-50,44,-145,-561,220,90,0,0,0,29,1.22,-0.42,0.41,-277,-72,-12,-108,-602,57,"C"
127,-40.7,162,18,0.1,0.11,-0.16,50,43,-163,160,606,-309,27.6,76.1,-40.8,31,0.45,-0.24,0.28,-292,4,-100,-427,463,392,30.91560989,-33.58898505,-110.5633703,16,0.19,0.08,-0.15,-52,48,-141,-567,226,89,0,0,0,29,1.2,-0.31,0.46,-277,-77,-15,-92,-613,56,"C"
127,-40.7,162,18,0.13,0.11,-0.18,50,42,-164,166,599,-308,31.5,76.6,-28.7,31,0.45,-0.34,0.38,-281,-16,-110,-398,418,475,40.50416012,-30.64751207,-105.1476249,17,0.19,0.11,-0.18,-49,64,-141,-567,234,78,0,0,0,27,0.96,0.93,0.44,-253,-67,-14,-73,-622,35,"C"
127,-40.7,162,18,0.1,0.11,-0.18,47,46,-163,166,605,-320,29.9,79.4,-31.3,34,0.5,-0.58,0.61,-312,-25,-108,-418,414,459,46.75052424,-29.20563148,-100.6544007,16,0.16,0.06,-0.39,-46,72,-135,-553,228,84,0,0,0,27,0.88,1.77,0.71,-260,-67,-22,-117,-596,67,"C"
127,-40.6,162,18,0.08,0.11,-0.18,49,43,-162,166,602,-320,26.5,79.8,-34.4,33,0.27,-0.51,0.34,-308,-37,-96,-423,404,476,53.44934592,-26.39697731,-96.14427258,16,0.16,0.1,-0.3,-42,82,-132,-568,231,85,0,0,0,28,0.71,2.18,0.95,-263,-57,-31,-170,-574,104,"C"
128,-40.8,162,18,0.16,0.11,-0.15,53,43,-161,160,600,-322,11.8,79.5,-47.9,33,0.13,-0.67,0.57,-307,-38,-83,-417,371,497,45.01126033,-29.87334395,-101.7771756,16,0.13,0.06,-0.28,-46,68,-133,-557,228,85,0,0,0,26,0.08,3.93,1.36,-251,-13,-28,-354,-398,264,"C"
128,-40.9,162,18,0.18,0.11,-0.15,49,43,-160,161,598,-298,5.39,79.3,-54.8,32,0.14,-0.75,0.72,-304,-44,-80,-413,361,495,45.37220626,-34.49269906,-98.4140622,16,0.14,0.05,-0.28,-54,70,-133,-565,225,87,0,0,0,24,-0.16,4.3,1.69,-231,12,-28,-441,-300,372,"C"
128,-41,162,17,0.18,0.11,-0.11,46,43,-159,164,596,-314,-0.42,78.9,-61.5,32,0.1,-0.77,0.95,-305,-45,-75,-423,367,505,48.76957616,-30.04525864,-98.33640927,17,0.13,0.03,-0.25,-48,76,-135,-565,230,91,0,0,0,22,-0.19,5.06,1.99,-206,64,-29,-527,-151,502,"C"
128,-41.1,162,18,0.16,0.11,-0.11,51,43,-166,170,607,-320,-7.15,77.3,-69.6,31,-0.13,-0.74,0.87,-296,-40,-61,-417,360,510,47.94332056,-30.38607245,-98.86495081,16,0.03,0.1,-0.15,-48,74,-134,-561,223,99,0,0,0,27,-0.35,5.14,2.31,-203,176,-5,-647,138,707,"C"
128,-41.2,162,18,0.18,0.1,-0.11,50,42,-168,167,598,-306,-10.8,76.2,-74,31,-0.06,-0.74,0.84,-291,-42,-70,-419,352,517,41.2352991,-31.48595958,-103.9704399,17,0.03,0.11,-0.28,-51,66,-142,-566,222,98,0,0,0,36,-0.66,5.54,2.38,-196,297,6,-684,312,824,"C"
128,-41.2,163,18,0.16,0.1,-0.13,45,48,-168,175,596,-313,-13.9,75.3,-77.8,30,0.03,-0.72,0.79,-288,-37,-59,-408,350,527,49.20457457,-32.0407436,-96.69775597,14,0.06,0.05,-0.49,-44,66,-115,-557,227,105,0,0,0,41,-0.56,4.96,2.05,-149,370,44,-692,467,918,"C"
128,-41,162,18,0.05,0.11,-0.2,44,46,-162,169,603,-322,-18.7,73.3,-82.9,32,-0.05,-0.58,0.54,-300,-43,-64,-402,336,531,50.52519174,-36.64531778,-92.4519892,16,0.14,0.06,-0.3,-57,77,-127,-556,216,109,0,0,0,51,-0.47,4.7,2.21,-128,481,55,-606,702,1010,"C"
128,-40.7,162,18,0.06,0.11,-0.23,50,43,-165,161,596,-322,-20.7,70.7,-84.7,31,0.14,-0.42,0.49,-290,-52,-52,-379,316,542,50.96027963,-32.9012387,-94.57552721,16,0.22,0.03,0.02,-51,77,-128,-557,213,111,0,0,0,54,-0.53,4.16,1.33,0,529,59,-383,827,1010,"C"
128,-40.7,162,18,0.08,0.11,-0.21,50,43,-162,166,596,-318,-21,70.5,-84.8,31,0.14,-0.39,0.39,-292,-55,-51,-379,325,555,49.16814985,-34.29818142,-95.25097713,16,0.21,0.02,0.1,-52,73,-126,-566,210,105,0,0,0,54,-0.42,3.26,1.28,39,520,56,-357,823,1000,"C"
128,-40.6,162,18,0.1,0.11,-0.2,48,43,-162,164,600,-309,-23,68.9,-84.9,31,0.16,-0.45,0.57,-289,-68,-42,-370,302,566,33.20909128,-35.8744464,-107.1139966,16,0.21,-0.06,0.08,-56,52,-140,-573,219,95,0,0,0,45,-0.13,2.33,1.16,14,443,34,-136,764,875,"C"
128,-40.6,161,18,0.11,0.11,-0.18,49,43,-162,162,597,-320,-24.5,67.6,-88.1,30,0.26,-0.59,1.03,-286,-60,-44,-361,298,572,50.14385033,-26.79202102,-98.99128729,15,-0.02,0.13,0.2,-38,69,-120,-563,227,100,0,0,0,43,-0.27,1.46,0.94,29,418,-7,21,680,744,"C"
128,-40.6,161,18,0.11,0.11,-0.18,48,42,-162,164,605,-319,-24.7,67.4,-88.9,30,0.27,-0.59,1.03,-284,-60,-42,-358,294,573,53.06553617,-30.14563819,-94.37393842,15,-0.03,0.18,0.25,-44,75,-120,-563,229,99,0,0,0,42,-0.31,1.59,0.72,16,408,-15,36,660,715,"C"
128,-41,162,18,0.13,0.11,-0.16,44,46,-164,171,602,-322,-25.9,57.4,-94.8,28,-0.13,-0.26,0.46,-267,-59,-28,-297,280,585,45.17600392,-31.79963146,-100.3957737,17,0.1,0.11,-0.15,-53,74,-143,-566,239,62,0,0,0,29,1.19,0.85,0.61,71,271,-38,207,500,562,"C"
128,-41,162,18,0.11,0.11,-0.15,46,45,-160,167,608,-319,-25.3,56.3,-93.8,28,-0.11,-0.37,0.61,-271,-53,-24,-279,281,597,44.36777254,-30.27015386,-102.0875707,17,0.11,0.06,-0.08,-50,72,-143,-565,245,62,0,0,0,28,1.11,1.09,0.66,60,269,-43,206,486,559,"C"
128,-41,162,18,0.1,0.11,-0.15,48,45,-162,165,596,-320,-25,55.7,-93.3,28,-0.18,-0.4,0.64,-270,-53,-20,-270,280,597,43.50665647,-30.75731887,-102.5192207,17,0.1,0.05,-0.08,-51,71,-144,-572,238,65,0,0,0,28,1.03,1.32,0.67,71,266,-45,217,480,544,"C"
128,-40.9,161,18,0.1,0.11,-0.16,48,44,-163,165,603,-322,-23,52.8,-90.9,26,-0.43,-0.32,0.69,-256,-31,21,-231,278,600,40.72463323,-31.86858934,-104.1385712,17,0.16,-0.03,-0.13,-53,67,-146,-566,236,68,0,0,0,28,0.82,1.16,0.67,109,245,-44,248,442,528,"C"
128,-40.9,161,18,0.11,0.11,-0.15,49,44,-164,171,607,-316,-21,49.1,-86.8,25,-0.96,-0.06,0.38,-237,-31,65,-177,252,630,49.0288993,-27.15482479,-99.80816001,17,0.1,0,-0.03,-45,79,-141,-570,230,65,0,0,0,26,0.83,0.55,0.85,99,230,-40,260,443,498,"C"
128,-40.9,161,18,0.13,0.11,-0.15,51,42,-163,168,598,-317,-20.1,47.7,-85.1,25,-1.14,0.03,0.43,-233,-25,63,-159,252,627,51.16957615,-27.75232157,-97.50905046,18,0.11,0.03,-0.03,-47,84,-142,-571,235,61,0,0,0,26,0.88,0.71,0.9,98,234,-41,265,432,492,"C"
128,-41,162,18,0.14,0.11,-0.15,47,45,-163,164,602,-315,-18.2,44,-81.2,23,-1.43,0.08,0.34,-211,-26,74,-92,234,638,47.80954942,-32.92208492,-97.36024327,16,0.08,0.06,0.02,-52,74,-133,-566,232,64,0,0,0,28,1.03,0.51,0.82,128,240,-27,263,433,482,"C"
